device_id,t_start,t_end,duration_s,is_moving,label_operacional,confidence,evidence,accel_mean,accel_std,accel_rms,accel_p95,accel_p99,peak_count,peak_height_mean,peak_interval_mean,pitch_delta,roll_delta,voltage_mean
TRK-101,2025-12-12 22:46:59.139000+00:00,2025-12-12 22:47:19.141000+00:00,20.002,False,DESCONHECIDO,0.0,nenhuma regra atingiu threshold,0.03706989026190476,0.048912368432772524,0.060437337780818806,0.112033024,0.19088321280000006,0.0,0.0,,0.7530999999999999,0.22214244000000005,4382.0
TRK-101,2025-12-12 22:53:04.139000+00:00,2025-12-12 22:55:00.139000+00:00,116.0,False,DESCONHECIDO,0.0,nenhuma regra atingiu threshold,0.023844357516495728,0.07143954590220265,0.07502360639657331,0.0712086639999999,0.38264761920000034,1.0,0.5350499,,5.350752999999999,0.8358441999999999,4368.222222222223
TRK-101,2025-12-12 23:04:26.140000+00:00,2025-12-12 23:05:08.140000+00:00,42.0,False,DESCONHECIDO,0.0,nenhuma regra atingiu threshold,0.055165650430232555,0.08775630153514855,0.10278774491936567,0.22893806099999991,0.37601420599999974,0.0,0.0,,5.527800399999999,1.1505042000000003,4358.790697674419
TRK-101,2025-12-12 23:05:22.140000+00:00,2025-12-12 23:05:38.141000+00:00,16.001,False,DESCONHECIDO,0.0,nenhuma regra atingiu threshold,0.0776988257117647,0.14457096079636303,0.16033843454652574,0.45410296,0.45410296,0.0,0.0,,3.109831,3.6565399999999997,4357.0
TRK-101,2025-12-12 23:06:00.139000+00:00,2025-12-12 23:06:10.139000+00:00,10.0,False,DESCONHECIDO,0.0,nenhuma regra atingiu threshold,0.3562977,0.1558081217120417,0.3860275860600137,0.567280735,0.607084307,1.0,0.51752627,,6.687613500000001,2.8584053000000003,4357.0
TRK-101,2025-12-12 23:11:48.140000+00:00,2025-12-12 23:14:21.138000+00:00,152.998,False,DESCONHECIDO,0.0,nenhuma regra atingiu threshold,0.020546510319415585,0.04906863572385257,0.05304955684212876,0.11260182449999975,0.2688866198,0.0,0.0,,6.038461999999999,2.1005149000000003,4351.623376623376
TRK-101,2025-12-12 23:25:07.139000+00:00,2025-12-12 23:25:39.140000+00:00,32.001,False,DESCONHECIDO,0.0,nenhuma regra atingiu threshold,0.057702757678787873,0.06321453536548642,0.08487987080690494,0.17691377599999997,0.22519949359999997,0.0,0.0,,1.5956419999999998,0.5589328,4345.0
TRK-101,2025-12-12 23:25:50.140000+00:00,2025-12-12 23:26:05.139000+00:00,14.999,False,BASCULANDO,0.60764515,pitch_delta=10.76deg + andadinha curta mesclada,,,,,,,,,,,
TRK-101,2025-12-12 23:32:12.139000+00:00,2025-12-12 23:35:30.139000+00:00,198.0,False,DESCONHECIDO,0.0,nenhuma regra atingiu threshold,0.01814319073572864,0.04181468464146619,0.045484689194573096,0.08463001739999998,0.2266596886000005,0.0,0.0,,3.9264090000000014,3.132139,4332.869346733668
TRK-101,2025-12-12 23:45:29.140000+00:00,2025-12-12 23:46:08.139000+00:00,38.999,False,DESCONHECIDO,0.0,nenhuma regra atingiu threshold,0.0469039368575,0.06370244468065925,0.07846356297395299,0.14940457049999978,0.28890030349999996,0.0,0.0,,5.0630947,0.4961991000000001,4328.0
TRK-101,2025-12-12 23:46:14.139000+00:00,2025-12-12 23:46:28.139000+00:00,14.0,False,DESCONHECIDO,0.0,nenhuma regra atingiu threshold,0.12290869346666668,0.1407678770049894,0.18330603494268463,0.3886053019999998,0.47624818039999994,0.0,0.0,,3.956366,1.96470556,4327.6
TRK-101,2025-12-12 23:52:48.139000+00:00,2025-12-12 23:54:40.139000+00:00,112.0,False,DESCONHECIDO,0.0,nenhuma regra atingiu threshold,0.013592780463982301,0.03292424473274615,0.035484878462171646,0.06411642999999997,0.17932740959999985,0.0,0.0,,1.498958,0.7315559,4323.33628318584
TRK-101,2025-12-12 23:55:07.140000+00:00,2025-12-12 23:57:51.139000+00:00,163.999,False,DESCONHECIDO,0.0,nenhuma regra atingiu threshold,0.029809393774242424,0.08029568473315817,0.08542202181347291,0.13382606599999997,0.42975395999999894,1.0,0.5934492,,4.811494,5.1946277,4318.036363636364
TRK-101,2025-12-13 00:08:37.139000+00:00,2025-12-13 00:09:25.138000+00:00,47.999,False,DESCONHECIDO,0.0,nenhuma regra atingiu threshold,0.06485708194897959,0.0996554391201786,0.11804647364726836,0.2143931839999996,0.4753319951999989,0.0,0.0,,5.693877999999999,1.5129883899999998,4297.0
TRK-101,2025-12-13 00:09:32.140000+00:00,2025-12-13 00:09:48.139000+00:00,15.999,False,DESCONHECIDO,0.0,nenhuma regra atingiu threshold,0.13097323500000002,0.14238842860183257,0.19035713099691381,0.4031680959999999,0.4577736192,0.0,0.0,,7.6373690000000005,1.55219237,4287.0
TRK-101,2025-12-13 00:11:45.141000+00:00,2025-12-13 00:12:06.139000+00:00,20.998,False,BASCULANDO,0.65882301,pitch_delta=15.88deg + andadinha curta mesclada,,,,,,,,,,,
TRK-101,2025-12-13 00:16:27.139000+00:00,2025-12-13 00:18:58.139000+00:00,151.0,False,DESCONHECIDO,0.0,nenhuma regra atingiu threshold,0.006593075345263157,0.021278640081001138,0.02220969038438532,0.014782936899999998,0.09991568417000075,0.0,0.0,,1.94144,1.0520142300000002,4294.868421052632
TRK-101,2025-12-13 00:19:20.139000+00:00,2025-12-13 00:19:30.139000+00:00,10.0,False,DESCONHECIDO,0.0,nenhuma regra atingiu threshold,0.20417280499999998,0.16832919171747662,0.25970246002262565,0.45883815,0.5790027020000001,1.0,0.60904384,,3.325362,2.9493315599999996,4293.090909090909
TRK-101,2025-12-13 00:19:39.140000+00:00,2025-12-13 00:22:52.140000+00:00,193.0,False,DESCONHECIDO,0.0,nenhuma regra atingiu threshold,0.016432847718762886,0.05473141752551183,0.05700987355001643,0.05812630009999999,0.16541012039999817,0.0,0.0,,2.9279230000000016,2.08382432,4292.618556701031
TRK-101,2025-12-13 00:35:10.139000+00:00,2025-12-13 00:35:59.140000+00:00,49.001,False,BASCULANDO,0.618276656,pitch_delta=11.83deg + andadinha curta mesclada,,,,,,,,,,,
TRK-101,2025-12-13 00:36:03.139000+00:00,2025-12-13 00:36:21.142000+00:00,18.003,False,BASCULANDO,0.62076975,pitch_delta=12.08deg + andadinha curta mesclada,,,,,,,,,,,
TRK-101,2025-12-13 00:47:47.139000+00:00,2025-12-13 00:48:33.140000+00:00,46.001,False,DESCONHECIDO,0.0,nenhuma regra atingiu threshold,0.031426435376170216,0.07058711658449356,0.07657774061003336,0.20493704899999962,0.2944975287999999,0.0,0.0,,2.5349079999999997,1.30568406,4262.04255319149
TRK-101,2025-12-13 00:49:02.140000+00:00,2025-12-13 00:52:14.140000+00:00,192.0,False,DESCONHECIDO,0.0,nenhuma regra atingiu threshold,0.031255412345440416,0.06265546624320179,0.06987322661740265,0.16336528199999986,0.2719648599999994,0.0,0.0,,6.256007,4.2500665,4254.393782383419
TRK-101,2025-12-13 01:03:16.140000+00:00,2025-12-13 01:04:08.138000+00:00,51.998,False,DESCONHECIDO,0.0,nenhuma regra atingiu threshold,0.01984943380377359,0.05516316473084685,0.05813398444677751,0.0904326869999999,0.2682669643999996,0.0,0.0,,3.2837949999999996,0.9022093,4250.792452830188
TRK-101,2025-12-13 01:05:17.139000+00:00,2025-12-13 01:06:06.140000+00:00,49.001,False,DESCONHECIDO,0.0,nenhuma regra atingiu threshold,0.05734453522999999,0.05039909666413119,0.07601094188611232,0.1477664279999999,0.22698869549999992,0.0,0.0,,3.26253,0.7600798799999999,4241.0
TRK-101,2025-12-13 01:06:18.139000+00:00,2025-12-13 01:06:28.139000+00:00,10.0,False,DESCONHECIDO,0.0,nenhuma regra atingiu threshold,0.08697043390909091,0.16472517763269348,0.17953127394790006,0.348221375,0.5283867950000002,0.0,0.0,,4.9930810999999995,0.358378052,4241.0
TRK-101,2025-12-13 01:06:38.139000+00:00,2025-12-13 01:09:14.139000+00:00,156.0,False,DESCONHECIDO,0.0,nenhuma regra atingiu threshold,0.021536523089044586,0.07528371316185085,0.07807278458270443,0.09872528699999991,0.37483603839999996,1.0,0.65921444,,5.6488949999999996,1.2345314527,4248.12101910828
TRK-101,2025-12-13 01:15:17.139000+00:00,2025-12-13 01:16:03.140000+00:00,46.001,False,DESCONHECIDO,0.0,nenhuma regra atingiu threshold,0.0385278711,0.06975783356950738,0.07903807295043054,0.16214464799999995,0.2998616371999999,0.0,0.0,,3.9760290000000005,1.7721353,4240.0
TRK-101,2025-12-13 01:16:50.139000+00:00,2025-12-13 01:19:57.139000+00:00,187.0,False,DESCONHECIDO,0.0,nenhuma regra atingiu threshold,0.028018115645478726,0.0621708033347981,0.06804163409566641,0.15909652100000005,0.3027709225999998,0.0,0.0,,4.858887000000001,3.2934368999999997,4234.691489361702
TRK-101,2025-12-13 01:30:27.139000+00:00,2025-12-13 01:31:03.139000+00:00,36.0,False,DESCONHECIDO,0.0,nenhuma regra atingiu threshold,0.04180703715675676,0.048509575032792004,0.06354059959406526,0.10720593999999997,0.2150384680000001,0.0,0.0,,2.860968999999999,1.0259416000000001,4229.0
TRK-101,2025-12-13 01:31:10.139000+00:00,2025-12-13 01:31:22.139000+00:00,12.0,False,DESCONHECIDO,0.0,nenhuma regra atingiu threshold,0.11953848284615384,0.11785457896785481,0.164653308700752,0.30814139199999996,0.3185008624,0.0,0.0,,3.0037009999999995,1.5135588,4229.0
TRK-101,2025-12-13 01:36:43.140000+00:00,2025-12-13 01:38:09.140000+00:00,86.0,False,DESCONHECIDO,0.0,nenhuma regra atingiu threshold,0.029037079265632187,0.08074169560257308,0.08536650280786912,0.15295420500000004,0.29414727740000024,1.0,0.62213916,,3.600657,1.9467768600000002,4218.275862068966
TRK-101,2025-12-13 01:38:35.139000+00:00,2025-12-13 01:38:45.140000+00:00,10.001,False,DESCONHECIDO,0.0,nenhuma regra atingiu threshold,0.24317339599999999,0.1583543612311848,0.28623374792343576,0.483327715,0.514734711,1.0,0.52258646,,6.175707999999998,4.7272683,4227.0
TRK-101,2025-12-13 01:38:50.139000+00:00,2025-12-13 01:41:45.140000+00:00,175.001,False,DESCONHECIDO,0.0,nenhuma regra atingiu threshold,0.024226974096590914,0.06010557119852441,0.06464595404072211,0.132397505,0.3629418625,0.0,0.0,,4.047017499999999,4.1641196,4221.056818181818
TRK-101,2025-12-13 01:52:17.139000+00:00,2025-12-13 01:52:54.139000+00:00,37.0,False,DESCONHECIDO,0.0,nenhuma regra atingiu threshold,0.041018424210526316,0.03912954500822964,0.056332404099881196,0.10619301849999996,0.17310401900000016,0.0,0.0,,1.682003,0.7127413999999999,4201.3421052631575
TRK-101,2025-12-13 01:53:07.139000+00:00,2025-12-13 03:11:12.140000+00:00,4685.001,False,DESCONHECIDO,0.0,nenhuma regra atingiu threshold,0.001990473726976099,0.0033593899066672967,0.003904494571475354,0.004101907125,0.007311317089999991,0.0,0.0,,1.6148559999999996,1.6489379,4166.404822876654
TRK-101,2025-12-13 03:18:51.138000+00:00,2025-12-13 03:21:26.139000+00:00,155.001,False,DESCONHECIDO,0.0,nenhuma regra atingiu threshold,0.029785277696794878,0.06086302997315145,0.06758495112233928,0.112394185,0.30908098599999867,0.0,0.0,,4.816179,3.92384989,4114.365384615385
TRK-101,2025-12-13 03:31:57.139000+00:00,2025-12-13 03:32:36.139000+00:00,39.0,False,DESCONHECIDO,0.0,nenhuma regra atingiu threshold,0.0561037213375,0.09451138268897431,0.10888856215991219,0.1345387289999995,0.4500890426999999,0.0,0.0,,4.5773149,1.8559602,4103.125
TRK-101,2025-12-13 03:39:16.139000+00:00,2025-12-13 03:43:44.138000+00:00,267.999,False,DESCONHECIDO,0.0,nenhuma regra atingiu threshold,0.011071912958066914,0.05558863970857125,0.0565791195783492,0.010239226399999999,0.3637044791999997,0.0,0.0,,7.4620485,4.2446347,4094.8661710037177
TRK-101,2025-12-13 03:44:10.139000+00:00,2025-12-13 03:44:57.140000+00:00,47.001,False,DESCONHECIDO,0.0,nenhuma regra atingiu threshold,0.04047169856020833,0.06887426496710426,0.07926409286660918,0.1801163915,0.26966806070000005,0.0,0.0,,4.454731000000001,1.101951,4099.0
TRK-101,2025-12-13 03:45:00.139000+00:00,2025-12-13 03:48:32.139000+00:00,212.0,False,DESCONHECIDO,0.0,nenhuma regra atingiu threshold,0.02479238500032864,0.057483937734630515,0.062478410846609815,0.1517695559999999,0.2552765199999999,0.0,0.0,,4.827425,3.7904997,4094.7323943661972
TRK-101,2025-12-13 03:59:25.139000+00:00,2025-12-13 04:00:03.139000+00:00,38.0,False,DESCONHECIDO,0.0,nenhuma regra atingiu threshold,0.04041170865384615,0.03207970941264943,0.0513403016543962,0.11664898350000003,0.13170033139999998,0.0,0.0,,3.7378085,1.12664972,4085.7948717948716
TRK-101,2025-12-13 04:00:15.139000+00:00,2025-12-13 04:00:30.139000+00:00,15.0,False,DESCONHECIDO,0.0,nenhuma regra atingiu threshold,0.07645537195,0.15247877156434586,0.1662591010792313,0.2990023875,0.5595633974999998,0.0,0.0,,5.3320346999999995,0.5878041199999999,4086.0
TRK-101,2025-12-13 04:01:30.139000+00:00,2025-12-13 04:03:45.139000+00:00,135.0,False,DESCONHECIDO,0.0,nenhuma regra atingiu threshold,0.011892867865661762,0.03961033496810128,0.04121750034555144,0.02893468325,0.23588111200000034,0.0,0.0,,4.347398500000001,0.629849415,4081.1029411764707
TRK-101,2025-12-13 04:04:05.139000+00:00,2025-12-13 04:07:53.139000+00:00,228.0,False,DESCONHECIDO,0.0,nenhuma regra atingiu threshold,0.005855311211004367,0.028541740334042717,0.029075045491256418,0.012801825799999998,0.06940928175999996,0.0,0.0,,3.1876809999999995,1.026721833,4066.593886462882
TRK-101,2025-12-13 04:13:34.140000+00:00,2025-12-13 04:15:19.139000+00:00,104.999,False,DESCONHECIDO,0.0,nenhuma regra atingiu threshold,0.013477051491226414,0.04312738802807613,0.04498950558910728,0.06263575325,0.23676055700000012,0.0,0.0,,3.5795953999999996,2.21669543,4062.5849056603774
TRK-101,2025-12-13 04:15:38.139000+00:00,2025-12-13 04:16:12.140000+00:00,34.001,False,DESCONHECIDO,0.0,nenhuma regra atingiu threshold,0.04547246539714286,0.08766852127673111,0.09764180106054647,0.22238389399999975,0.32643633999999977,0.0,0.0,,2.7035599999999995,1.89911031,4061.885714285714
TRK-101,2025-12-13 04:16:36.139000+00:00,2025-12-13 04:17:04.138000+00:00,27.999,False,DESCONHECIDO,0.0,nenhuma regra atingiu threshold,0.04614091416689655,0.07557738671261612,0.08742975378281453,0.22840023999999987,0.2713002592,0.0,0.0,,3.8279309999999995,2.1617936,4062.0
TRK-101,2025-12-13 04:17:20.139000+00:00,2025-12-13 04:18:12.139000+00:00,52.0,False,DESCONHECIDO,0.0,nenhuma regra atingiu threshold,0.02744083398,0.08960449529298609,0.09290034999765596,0.09157574799999998,0.43412785199999915,1.0,0.5814464,,1.6069619999999993,1.6224207000000002,4059.3207547169814
TRK-101,2025-12-13 04:19:02.139000+00:00,2025-12-13 04:22:23.139000+00:00,201.0,False,DESCONHECIDO,0.0,nenhuma regra atingiu threshold,0.013754708153267327,0.02541008212134984,0.02883865240267243,0.07365560924999999,0.12127458360000001,0.0,0.0,,2.1512020000000014,1.3486294,4054.267326732673
TRK-101,2025-12-13 04:33:14.139000+00:00,2025-12-13 04:33:50.140000+00:00,36.001,False,DESCONHECIDO,0.0,nenhuma regra atingiu threshold,0.06522229754054053,0.07111508291479426,0.09578422544286037,0.22641035999999992,0.27846529600000003,0.0,0.0,,6.743617,1.2123349,4047.0
TRK-101,2025-12-13 04:39:31.139000+00:00,2025-12-13 04:45:18.139000+00:00,347.0,False,DESCONHECIDO,0.0,nenhuma regra atingiu threshold,0.00972258010571839,0.039415240129518844,0.04054165095539087,0.010186211549999996,0.24162683369999885,0.0,0.0,,3.3894189999999984,1.5515846999999998,4039.5057471264367
TRK-101,2025-12-13 04:46:14.139000+00:00,2025-12-13 04:50:07.140000+00:00,233.001,False,DESCONHECIDO,0.0,nenhuma regra atingiu threshold,0.03443103841175214,0.06342457076381788,0.07204846742890912,0.19310138049999998,0.25717053519999994,0.0,0.0,,6.224686999999999,6.9998947000000005,4031.3888888888887
TRK-101,2025-12-13 05:00:57.139000+00:00,2025-12-13 05:01:29.138000+00:00,31.999,False,DESCONHECIDO,0.0,nenhuma regra atingiu threshold,0.039563572103030305,0.044305405287411344,0.05889619060712652,0.12761615699999995,0.1612333836,0.0,0.0,,0.9129729999999991,0.5533432,4016.0
TRK-101,2025-12-13 05:06:20.139000+00:00,2025-12-13 05:06:30.139000+00:00,10.0,False,DESCONHECIDO,0.0,nenhuma regra atingiu threshold,0.11847733942727272,0.10293791493860902,0.15384993362911092,0.247556655,0.264056747,0.0,0.0,,4.321498,1.1151020000000003,4023.0
TRK-101,2025-12-13 05:06:35.138000+00:00,2025-12-13 05:06:49.139000+00:00,14.001,False,DESCONHECIDO,0.0,nenhuma regra atingiu threshold,0.036934838500000004,0.048948769313137144,0.060003601373643266,0.14129964699999994,0.16715069739999996,0.0,0.0,,1.3991819999999997,0.6195976000000005,4023.0
TRK-101,2025-12-13 05:08:18.139000+00:00,2025-12-13 05:10:20.139000+00:00,122.0,False,DESCONHECIDO,0.0,nenhuma regra atingiu threshold,0.02412622240756097,0.08615004800187767,0.08912668113880404,0.08227795,0.5209581196000002,1.0,0.56313163,,4.7072745,3.1794916,4011.8130081300815
TRK-101,2025-12-13 05:10:49.139000+00:00,2025-12-13 05:11:05.138000+00:00,15.999,False,DESCONHECIDO,0.0,nenhuma regra atingiu threshold,0.13527805104117646,0.10063034190293037,0.16682608414568184,0.2644972319999999,0.3003004064,0.0,0.0,,5.9752125,2.8107697199999997,4007.8823529411766
TRK-101,2025-12-13 05:11:23.139000+00:00,2025-12-13 05:14:30.139000+00:00,187.0,False,DESCONHECIDO,0.0,nenhuma regra atingiu threshold,0.02205508128228724,0.0556179534429274,0.059693628892098866,0.09474586940000002,0.3581969081,0.0,0.0,,4.208095999999999,1.3046718400000001,4009.808510638298
TRK-101,2025-12-13 05:24:47.139000+00:00,2025-12-13 05:25:29.139000+00:00,42.0,False,DESCONHECIDO,0.0,nenhuma regra atingiu threshold,0.07810434285813952,0.1611295565582763,0.17736752199435551,0.30575352199999983,0.7377798053999991,0.0,0.0,,3.078823,1.4641935,4003.0
TRK-101,2025-12-13 05:25:42.140000+00:00,2025-12-13 05:25:58.141000+00:00,16.001,False,DESCONHECIDO,0.0,nenhuma regra atingiu threshold,0.05690007486470588,0.08767167498357392,0.10233183517768583,0.2387405139999999,0.31394759879999995,0.0,0.0,,3.926693,1.03888954,4003.5882352941176
TRK-101,2025-12-13 05:32:06.139000+00:00,2025-12-13 05:36:15.139000+00:00,249.0,False,MOTOR_DESLIGADO,0.95,"voltage=3988mV, accel_std=0.06",0.03087562204812,0.06224873724963411,0.06937369605892166,0.1789693034999993,0.2915064649999995,0.0,0.0,,6.599864,3.65990212,3987.596
TRK-101,2025-12-13 05:46:53.140000+00:00,2025-12-13 05:47:41.139000+00:00,47.999,False,MOTOR_DESLIGADO,0.95,"voltage=3991mV, accel_std=0.08",0.07160232293877551,0.07531353119607401,0.10335987092459152,0.21770586799999977,0.34139436599999934,0.0,0.0,,6.757136,2.05814494,3991.0
TRK-101,2025-12-13 05:47:53.139000+00:00,2025-12-13 05:48:10.139000+00:00,17.0,False,MOTOR_DESLIGADO,0.95,"voltage=3973mV, accel_std=0.15",0.08402329637222222,0.1453782544670626,0.1643794196399002,0.2958835544999995,0.5431960388999995,1.0,0.60502416,,4.614602,0.5534132,3973.0
TRK-101,2025-12-13 05:53:33.138000+00:00,2025-12-13 05:55:13.139000+00:00,100.001,False,MOTOR_DESLIGADO,0.95,"voltage=3977mV, accel_std=0.03",0.010758506927425743,0.032586773612740066,0.034163276278015756,0.05339519,0.1519201,0.0,0.0,,3.8590610000000005,0.73031089,3977.4851485148515
TRK-101,2025-12-13 05:55:58.139000+00:00,2025-12-13 05:59:01.140000+00:00,183.001,False,MOTOR_DESLIGADO,0.95,"voltage=3968mV, accel_std=0.07",0.024162589455108695,0.06756246843605375,0.07158009351809975,0.12080754860000001,0.30446776899999917,0.0,0.0,,4.654274000000001,1.6962153999999998,3967.570652173913
TRK-101,2025-12-13 06:09:15.139000+00:00,2025-12-13 06:09:55.140000+00:00,40.001,False,MOTOR_DESLIGADO,0.95,"voltage=3967mV, accel_std=0.06",0.053410224304878066,0.062013437341116875,0.08126820860231698,0.148724,0.2779033260000003,0.0,0.0,,5.175952,0.98572086,3967.243902439024
TRK-101,2025-12-13 06:10:07.139000+00:00,2025-12-13 06:10:24.139000+00:00,17.0,False,MOTOR_DESLIGADO,0.95,"voltage=3969mV, accel_std=0.12",0.07869946816666668,0.11724233008149135,0.13847641206774905,0.26457847699999965,0.4248778553999996,0.0,0.0,,5.4814869999999996,2.2638852,3969.0
TRK-101,2025-12-13 06:16:50.139000+00:00,2025-12-13 06:17:48.139000+00:00,58.0,False,MOTOR_DESLIGADO,0.95,"voltage=3962mV, accel_std=0.06",0.043886763345762705,0.061290392743011395,0.07495925920480119,0.17452935199999997,0.24770612520000007,0.0,0.0,,3.8605639999999983,5.986762000000001,3961.915254237288
TRK-101,2025-12-13 06:17:51.140000+00:00,2025-12-13 06:18:21.139000+00:00,29.999,False,MOTOR_DESLIGADO,0.95,"voltage=3957mV, accel_std=0.09",0.12192463371612904,0.08632200968316589,0.14858241833465385,0.27158649999999995,0.297448272,0.0,0.0,,5.8234829999999995,4.64135918,3957.0
TRK-101,2025-12-13 06:18:30.139000+00:00,2025-12-13 06:20:58.140000+00:00,148.001,False,MOTOR_DESLIGADO,0.95,"voltage=3952mV, accel_std=0.05",0.0288828131852349,0.05369557504788353,0.060811851167784974,0.14561903599999998,0.2389733960000006,0.0,0.0,,2.6298639999999995,4.847400200000001,3952.046979865772
TRK-101,2025-12-13 06:30:33.139000+00:00,2025-12-13 06:47:33.139000+00:00,1020.0,False,MOTOR_DESLIGADO,0.95,"voltage=3937mV, accel_std=0.01",0.002521747107717924,0.011199574636830415,0.011474616765363762,0.0040953904,0.032459541599999586,0.0,0.0,,2.9588899999999985,1.65334776,3937.05680705191
TRK-101,2025-12-13 06:49:16.139000+00:00,2025-12-13 06:50:03.138000+00:00,46.999,False,MOTOR_DESLIGADO,0.95,"voltage=3932mV, accel_std=0.13",0.05795985483749999,0.1312100414662014,0.14218562348410552,0.3534411814999995,0.585597218,1.0,0.6013801,,6.311072,1.1377388700000002,3931.6041666666665
TRK-101,2025-12-13 06:50:16.138000+00:00,2025-12-13 06:50:32.139000+00:00,16.001,False,MOTOR_DESLIGADO,0.95,"voltage=3931mV, accel_std=0.10",0.07738124387058821,0.09803858233068338,0.12261335340311538,0.27098360799999993,0.32621729759999996,0.0,0.0,,3.2998600000000007,0.6955979000000001,3931.0
TRK-101,2025-12-13 06:55:17.140000+00:00,2025-12-13 06:58:22.139000+00:00,184.999,False,MOTOR_DESLIGADO,0.95,"voltage=3919mV, accel_std=0.02",0.004904735787795699,0.01760495173589893,0.01822976810584256,0.007161937525,0.06673300950000056,0.0,0.0,,3.1222949999999994,0.88909723,3919.037634408602
TRK-101,2025-12-13 06:59:16.139000+00:00,2025-12-13 07:01:42.139000+00:00,146.0,False,MOTOR_DESLIGADO,0.95,"voltage=3910mV, accel_std=0.06",0.027529371087210885,0.05746738770116883,0.06354447993998341,0.17167948799999982,0.29086295979999993,0.0,0.0,,4.955242999999999,1.6015869999999999,3910.4285714285716
TRK-101,2025-12-13 07:12:14.140000+00:00,2025-12-13 07:12:51.139000+00:00,36.999,False,MOTOR_DESLIGADO,0.95,"voltage=3901mV, accel_std=0.12",0.08015142721052633,0.12229035079345246,0.14486417912756044,0.11632193049999986,0.5733670432000015,0.0,0.0,,5.011590999999999,1.0563833100000002,3901.0
TRK-101,2025-12-13 07:13:06.139000+00:00,2025-12-13 07:13:22.139000+00:00,16.0,False,MOTOR_DESLIGADO,0.95,"voltage=3901mV, accel_std=0.09",0.05733517764705882,0.09340051089637764,0.10722789669402219,0.1818437239999998,0.36030773679999994,0.0,0.0,,5.6942702999999995,2.41445014,3901.0
TRK-101,2025-12-13 07:18:38.139000+00:00,2025-12-13 07:20:19.139000+00:00,101.0,False,MOTOR_DESLIGADO,0.95,"voltage=3888mV, accel_std=0.04",0.010404023991470588,0.03796821165448937,0.03918795253948791,0.013569939699999976,0.21427668549999984,0.0,0.0,,5.56839,1.43804754,3888.470588235294
TRK-101,2025-12-13 07:21:06.139000+00:00,2025-12-13 07:23:31.139000+00:00,145.0,False,MOTOR_DESLIGADO,0.95,"voltage=3883mV, accel_std=0.09",0.023896107092191785,0.08719997569655344,0.09012645909377312,0.15628873,0.4144395575000024,2.0,0.60958375,5.0,7.372260999999998,3.5178359,3883.3082191780823
TRK-101,2025-12-13 07:24:27.139000+00:00,2025-12-13 07:27:02.138000+00:00,154.999,False,MOTOR_DESLIGADO,0.95,"voltage=3887mV, accel_std=0.05",0.0224556465300641,0.04775810074834157,0.05263526862649124,0.139280945,0.22574705349999954,0.0,0.0,,4.724842,1.3154168000000002,3887.4294871794873
TRK-101,2025-12-13 07:37:00.139000+00:00,2025-12-13 07:37:44.138000+00:00,43.999,False,MOTOR_DESLIGADO,0.95,"voltage=3869mV, accel_std=0.06",0.07023796515555555,0.05650270700880102,0.08974955131845416,0.18265195199999995,0.2728344608000003,0.0,0.0,,4.051774999999999,0.9157196699999999,3869.0
TRK-101,2025-12-13 07:37:56.139000+00:00,2025-12-13 07:38:13.140000+00:00,17.001,False,MOTOR_DESLIGADO,0.95,"voltage=3876mV, accel_std=0.12",0.08446482691666667,0.124610892877721,0.1476466115714277,0.33771995549999984,0.4148830710999998,0.0,0.0,,5.557062,1.00418445,3876.222222222222
TRK-101,2025-12-13 07:45:09.139000+00:00,2025-12-13 07:47:37.140000+00:00,148.001,False,MOTOR_DESLIGADO,0.95,"voltage=3866mV, accel_std=0.03",0.00805392127308725,0.02712035677906055,0.028203600227484554,0.015769795599999963,0.15452168000000105,0.0,0.0,,2.808897,0.8297293000000003,3866.3825503355706
TRK-101,2025-12-13 07:48:11.139000+00:00,2025-12-13 07:50:16.139000+00:00,125.0,False,MOTOR_DESLIGADO,0.95,"voltage=3863mV, accel_std=0.05",0.02358831063095238,0.0467593616871331,0.05220626037192893,0.129678481,0.19764410999999998,0.0,0.0,,4.485756,1.999716544,3863.285714285714
TRK-101,2025-12-13 07:59:57.139000+00:00,2025-12-13 08:00:42.139000+00:00,45.0,False,MOTOR_DESLIGADO,0.95,"voltage=3860mV, accel_std=0.11",0.039765434267391306,0.10641347591278767,0.11251198801699532,0.10373244000000001,0.4681539279999984,0.0,0.0,,6.068279500000001,1.8151415000000006,3860.0
TRK-101,2025-12-13 08:00:58.140000+00:00,2025-12-13 08:04:41.139000+00:00,222.999,False,MOTOR_DESLIGADO,0.95,"voltage=3865mV, accel_std=0.03",0.009120612764776785,0.030258355326248227,0.03153833043793407,0.02613082724999999,0.19604092930000097,0.0,0.0,,3.7907949999999992,1.515429926,3864.7678571428573
TRK-101,2025-12-13 08:09:24.139000+00:00,2025-12-13 08:13:28.139000+00:00,244.0,False,MOTOR_DESLIGADO,0.95,"voltage=3862mV, accel_std=0.06",0.010651903880163264,0.055093054605909214,0.05600284785922884,0.009963299999999998,0.3475084436000001,0.0,0.0,,7.466715499999999,1.3705697000000001,3862.183673469388
TRK-101,2025-12-13 08:14:46.138000+00:00,2025-12-13 08:15:36.139000+00:00,50.001,False,MOTOR_DESLIGADO,0.95,"voltage=3850mV, accel_std=0.08",0.034061454973725494,0.07504741008851029,0.08174266250106758,0.234771805,0.298661125,0.0,0.0,,4.142839,1.9664843999999997,3849.6862745098038
